Line Number,msgid,msgstr,Status
3098,"Daily","รายวัน",Translated
3111,"Daily Work Summary","สรุปงานประจำวัน",Translated
3116,"Daily Work Summary Group","กลุ่มสรุปงานประจำวัน",Translated
3125,"Daily Work Summary Group User","ผู้ใช้กลุ่มสรุปงานประจำวัน",Translated
3138,"Daily Work Summary Replies","การตอบกลับสรุปงานประจำวัน",Translated
3159,"Dashboard","แดชบอร์ด",Translated
3164,"Date","วันที่",Translated
3169,"Date ","วันที่",Translated
3173,"Date Range","ช่วงวันที่",Translated
3180,"Date is repeated","วันที่ซ้ำซ้อน",Translated
3199,"Date of Birth","วันเกิด",Translated
3205,"Date of Joining","วันที่เริ่มงาน",Translated
3210,"Dates & Reason","วันที่และเหตุผล",Translated
3214,"Dates Based On","วันที่ตาม",Translated
3218,"Days for which Holidays are blocked for this department.","วันที่ซึ่งวันหยุดถูกบล็อกสำหรับแผนกนี้",Translated
3223,"Debit A/C Number","เลขที่บัญชีเดบิต",Translated
3227,"Dec","ธ.ค.",Translated
3233,"Decision Pending","รอการตัดสินใจ",Translated
3239,"Declarations","การแจ้ง",Translated
3251,"Declared Amount","จำนวนเงินที่แจ้ง",Translated
3260,"Deduct Full Tax on Selected Payroll Date","หักภาษีเต็มจำนวนในวันที่จ่ายเงินเดือนที่เลือก",Translated
3269,"Deduct Tax For Unclaimed Employee Benefits","หักภาษีสำหรับสวัสดิการพนักงานที่ยังไม่ได้เบิก",Translated
3276,"Deduct Tax For Unsubmitted Tax Exemption Proof","หักภาษีสำหรับหลักฐานการยกเว้นภาษีที่ยังไม่ได้ส่ง",Translated
3281,"Deduction","รายการหัก",Translated
3285,"Deduction Reports","รายงานการหัก",Translated
3292,"Deduction from Salary","การหักจากเงินเดือน",Translated
3298,"Deductions","รายการหัก",Translated
3305,"Deductions before tax calculation","รายการหักก่อนการคำนวณภาษี",Translated
3310,"Default Account","บัญชีเริ่มต้น",Translated
3316,"Default Amount","จำนวนเงินเริ่มต้น",Translated
3321,"Default Bank / Cash account will be automatically updated in Salary Journal Entry when this mode is selected.","บัญชีธนาคาร/เงินสดเริ่มต้นจะถูกอัปเดตโดยอัตโนมัติในรายการสมุดรายวันเงินเดือนเมื่อเลือกโหมดนี้",Translated
3325,"Default Base Pay","ค่าจ้างพื้นฐานเริ่มต้น",Translated
3329,"Default Employee Advance Account","บัญชีเงินทดรองจ่ายพนักงานเริ่มต้น",Translated
3333,"Default Expense Claim Payable Account","บัญชีเจ้าหนี้ค่าใช้จ่ายเริ่มต้น",Translated
3339,"Default Payroll Payable Account","บัญชีเจ้าหนี้เงินเดือนเริ่มต้น",Translated
3344,"Default Salary Structure","โครงสร้างเงินเดือนเริ่มต้น",Translated
3350,"Default Shift","กะเริ่มต้น",Translated
3358,"Deferred Expense Account","บัญชีค่าใช้จ่ายรอตัดบัญชี",Translated
3362,"Delete","ลบ",Translated
3366,"Delete Attachment","ลบไฟล์แนบ",Translated
3371,"Delete {0}","ลบ {0}",Translated
3501,"Delivery Trip","การเดินทางจัดส่ง",Translated
3506,"Department","แผนก",Translated
3511,"Department Approver","ผู้อนุมัติของแผนก",Translated
3515,"Department Wise Openings","ตำแหน่งงานว่างตามแผนก",Translated
3519,"Department {0} does not belong to company: {1}","แผนก {0} ไม่ได้เป็นของบริษัท: {1}",Translated
3524,"Department: {0}","แผนก: {0}",Translated
3529,"Departure Datetime","วันและเวลาที่ออกเดินทาง",Translated
3538,"Depends On Payment Days","ขึ้นอยู่กับวันจ่ายเงิน",Translated
3592,"Depends on Payment Days","ขึ้นอยู่กับวันจ่ายเงิน",Translated
3597,"Description","คำอธิบาย",Translated
3677,"Description of a Job Opening","คำอธิบายตำแหน่งงานว่าง",Translated
3682,"Designation","ตำแหน่ง",Translated
3686,"Designation Skill","ทักษะตามตำแหน่ง",Translated
3709,"Designation: {0}","ตำแหน่ง: {0}",Translated
3714,"Details","รายละเอียด",Translated
3720,""Details of Sponsor (Name, Location)"",""รายละเอียดผู้สนับสนุน (ชื่อ, สถานที่)"",Translated
3725,"Determine Check-in and Check-out","กำหนดการบันทึกเวลาเข้าและออก",Translated
3731,"Disable","ปิดใช้งาน",Translated
3735,"Disable Rounded Total","ปิดใช้งานยอดรวมปัดเศษ",Translated
3739,""Disable {0} for the {1} component, to prevent the amount from being deducted twice, as its formula already uses a payment-days-based component."",""ปิดใช้งาน {0} สำหรับองค์ประกอบ {1} เพื่อป้องกันไม่ให้จำนวนเงินถูกหักซ้ำซ้อน เนื่องจากสูตรของมันใช้องค์ประกอบที่อิงตามวันจ่ายเงินอยู่แล้ว"",Translated
3749,"Disable {0} or {1} to proceed.","ปิดใช้งาน {0} หรือ {1} เพื่อดำเนินการต่อ",Translated
3753,"Disabled","ปิดใช้งานแล้ว",Translated
3757,"Disabling Push Notifications...","กำลังปิดใช้งานการแจ้งเตือนแบบพุช...",Translated
3763,"Dismiss","ยกเลิก",Translated
3769,"Dispensed Amount (Pro-rated)","จำนวนเงินที่จ่าย (ตามสัดส่วน)",Translated
3775,"Do Not Include in Total","ไม่รวมในยอดรวม",Translated
3779,"Do not include in total","ไม่รวมในยอดรวม",Translated
3783,"Do you still want to proceed?","คุณยังต้องการดำเนินการต่อหรือไม่?",Translated
3787,"Do you want to update the Job Applicant {0} as {1} based on this interview result?","คุณต้องการอัปเดตผู้สมัครงาน {0} เป็น {1} ตามผลการสัมภาษณ์นี้หรือไม่?",Translated
3791,"Document Status","สถานะเอกสาร",Translated
3796,"Document {0} failed!","เอกสาร {0} ล้มเหลว!",Translated
3800,"Domestic","ในประเทศ",Translated
3806,"Download PDF","ดาวน์โหลด PDF",Translated
3827,"Download Template","ดาวน์โหลดเทมเพลต",Translated
3832,"Draft","ร่าง",Translated
3836,"Driver","คนขับ",Translated
3841,"Duplicate Attendance","การเข้างานซ้ำซ้อน",Translated
3845,"Duplicate Entry","รายการซ้ำ",Translated
3849,"Duplicate Job Requisition","คำขอจ้างงานซ้ำซ้อน",Translated
3853,"Duplicate Overwritten Salary","เงินเดือนที่ถูกเขียนทับซ้ำซ้อน",Translated
3858,"Duplicate Salary Withholding","การระงับเงินเดือนซ้ำซ้อน",Translated
3862,"Duration (Days)","ระยะเวลา (วัน)",Translated
3870,"ERROR({0}): {1}","ข้อผิดพลาด({0}): {1}",Translated
3874,"Early Exit","ออกงานก่อนเวลา",Translated
3879,"Early Exit By","ออกงานก่อนเวลาโดย",Translated
3883,"Early Exit Grace Period","ระยะเวลาผ่อนผันการออกงานก่อนเวลา",Translated
3888,"Early Exits","การออกงานก่อนเวลา",Translated
3893,"Earned Leave","วันลาที่ได้รับ",Translated
3897,"Earned Leave Frequency","ความถี่ของวันลาที่ได้รับ",Translated
3901,"Earned Leaves","วันลาที่ได้รับ",Translated
3905,"Earned Leaves are allocated as per the configured frequency via scheduler.","วันลาที่ได้รับจะถูกจัดสรรตามความถี่ที่กำหนดผ่านตัวกำหนดเวลา",Translated
3909,"Earned Leaves are auto-allocated via scheduler based on the annual allocation set in the Leave Policy: {0}","วันลาที่ได้รับจะถูกจัดสรรอัตโนมัติผ่านตัวกำหนดเวลาตามการจัดสรรประจำปีที่ตั้งค่าในนโยบายการลา: {0}",Translated
3916,"Earned Leaves are leaves earned by an Employee after working with the company for a certain amount of time. Enabling this will allocate leaves on pro-rata basis by automatically updating Leave Allocation for leaves of this type at intervals set by 'Earned Leave Frequency.","วันลาที่ได้รับคือวันลาที่พนักงานได้รับหลังจากทำงานกับบริษัทเป็นระยะเวลาหนึ่ง การเปิดใช้งานนี้จะจัดสรรวันลาตามสัดส่วนโดยอัปเดตการจัดสรรวันลาสำหรับประเภทการลานี้โดยอัตโนมัติตามช่วงเวลาที่กำหนดโดย 'ความถี่ของวันลาที่ได้รับ'",Translated
3924,"Earning","รายรับ",Translated
3928,"Earning Component","องค์ประกอบรายรับ",Translated
3935,"Earning Salary Component is required for Employee Referral Bonus.","จำเป็นต้องมีองค์ประกอบเงินเดือนที่เป็นรายรับสำหรับโบนัสการแนะนำพนักงาน",Translated
3944,"Earnings","รายรับ",Translated
3948,"Earnings & Deductions","รายรับและรายการหัก",Translated
3952,"Edit","แก้ไข",Translated
3956,"Edit Expense Item","แก้ไขรายการค่าใช้จ่าย",Translated
3962,"Edit Expense Tax","แก้ไขภาษีค่าใช้จ่าย",Translated
3967,"Effective From","มีผลตั้งแต่",Translated
3972,"Effective To","มีผลถึง",Translated
3981,"Effective from","มีผลตั้งแต่",Translated
3986,"Email","อีเมล",Translated
3991,"Email Address","ที่อยู่อีเมล",Translated
3997,"Email ID","รหัสอีเมล",Translated
4001,"Email Salary Slip to Employee","ส่งอีเมลสลิปเงินเดือนให้พนักงาน",Translated
4006,"Email Salary Slips","ส่งอีเมลสลิปเงินเดือน",Translated
4011,"Email Sent To","ส่งอีเมลถึง",Translated
4015,"Email Template","แม่แบบอีเมล",Translated
4021,"Email sent to {0}","ส่งอีเมลถึง {0}",Translated
4186,"Emails salary slip to employee based on preferred email selected in Employee","ส่งอีเมลสลิปเงินเดือนให้พนักงานตามอีเมลที่ต้องการซึ่งเลือกไว้ในข้อมูลพนักงาน",Translated
4190,"Employee","พนักงาน",Translated
4203,"Employee A/C Number","เลขที่บัญชีพนักงาน",Translated
4207,"Employee Advance","เงินล่วงหน้าพนักงาน",Translated
4216,"Employee Advance Balance","ยอดคงเหลือเงินล่วงหน้าพนักงาน",Translated
4220,"Employee Advance Summary","สรุปเงินล่วงหน้าพนักงาน",Translated
4229,"Employee Advances","เงินทดรองจ่ายพนักงาน",Translated
4236,"Employee Analytics","การวิเคราะห์ข้อมูลพนักงาน",Translated
4243,"Employee Attendance Tool","เครื่องมือการเข้างานของพนักงาน",Translated
4248,"Employee Benefit Application","ใบสมัครสวัสดิการพนักงาน",Translated
4255,"Employee Benefit Application Detail","รายละเอียดใบสมัครสวัสดิการพนักงาน",Translated
4262,"Employee Benefit Claim","การเบิกสวัสดิการพนักงาน",Translated
4271,"Employee Benefits","สวัสดิการพนักงาน",Translated
4276,"Employee Birthday","วันเกิดพนักงาน",Translated
4286,"Employee Boarding Activity","กิจกรรมการเริ่มงานของพนักงาน",Translated
4290,"Employee Checkin","การบันทึกเวลาเข้างานของพนักงาน",Translated
4295,"Employee Checkin History","ประวัติการบันทึกเวลาเข้างานของพนักงาน",Translated
4326,"Employee Cost Center","ศูนย์ต้นทุนของพนักงาน",Translated
4333,"Employee Details","รายละเอียดพนักงาน",Translated
4339,"Employee Emails","อีเมลพนักงาน",Translated
4345,"Employee Exit","การพ้นสภาพของพนักงาน",Translated
4354,"Employee Exit Settings","การตั้งค่าการพ้นสภาพของพนักงาน",Translated
4361,"Employee Exits","การพ้นสภาพของพนักงาน",Translated
4366,"Employee Feedback Criteria","เกณฑ์ข้อเสนอแนะของพนักงาน",Translated
4393,"Employee Feedback Rating","คะแนนข้อเสนอแนะของพนักงาน",Translated
4401,"Employee Grade","ระดับพนักงาน",Translated
4406,"Employee Grievance","ความคับข้องใจของพนักงาน",Translated
4411,"Employee Group","กลุ่มพนักงาน",Translated
4418,"Employee Health Insurance","ประกันสุขภาพพนักงาน",Translated
4423,"Employee Hours Utilization Based On Timesheet","การใช้ชั่วโมงทำงานของพนักงานตามไทม์ชีท",Translated
4430,"Employee Image","รูปภาพพนักงาน",Translated
4435,"Employee Incentive","เงินจูงใจพนักงาน",Translated
4444,"Employee Info","ข้อมูลพนักงาน",Translated
4449,"Employee Information","ข้อมูลพนักงาน",Translated
4458,"Employee Journey","เส้นทางการทำงานของพนักงาน",Translated
4467,"Employee Leave Balance","ยอดวันลาคงเหลือของพนักงาน",Translated
4472,"Employee Leave Balance Summary","สรุปยอดวันลาคงเหลือของพนักงาน",Translated
4476,"Employee Lifecycle","วงจรชีวิตพนักงาน",Translated
4592,"Employee Loan","เงินกู้พนักงาน",Translated
4597,"Employee Name","ชื่อพนักงาน",Translated
4602,"Employee Naming By","การตั้งชื่อพนักงานโดย",Translated
4610,"Employee Number","รหัสพนักงาน",Translated
4620,"Employee Onboarding","การเริ่มงานของพนักงานใหม่",Translated
4624,"Employee Onboarding Template","แม่แบบการเริ่มงานของพนักงานใหม่",Translated
4629,"Employee Onboarding: {0} already exists for Job Applicant: {1}","การเริ่มงานของพนักงานใหม่: {0} มีอยู่แล้วสำหรับผู้สมัครงาน: {1}",Translated
4637,"Employee Other Income","รายได้อื่นของพนักงาน",Translated
4646,"Employee Performance Feedback","ข้อเสนอแนะด้านประสิทธิภาพการทำงานของพนักงาน",Translated
4652,"Employee Promotion","การเลื่อนตำแหน่งพนักงาน",Translated
4656,"Employee Promotion Details","รายละเอียดการเลื่อนตำแหน่งพนักงาน",Translated
4661,"Employee Promotion cannot be submitted before Promotion Date","ไม่สามารถส่งการเลื่อนตำแหน่งพนักงานก่อนวันที่เลื่อนตำแหน่งได้",Translated
4671,"Employee Property History","ประวัติคุณสมบัติพนักงาน",Translated
4675,"Employee Referral","การแนะนำพนักงาน",Translated
4679,"Employee Referral {0} is not applicable for referral bonus.","การแนะนำพนักงาน {0} ไม่สามารถใช้สำหรับโบนัสการแนะนำได้",Translated
4685,"Employee Referrals","การแนะนำพนักงาน",Translated
4690,"Employee Responsible ","พนักงานที่รับผิดชอบ",Translated
4698,"Employee Retained","พนักงานที่ยังคงอยู่",Translated
4708,"Employee Separation","การพ้นสภาพพนักงาน",Translated
4714,"Employee Separation Template","แม่แบบการพ้นสภาพพนักงาน",Translated
4719,"Employee Settings","การตั้งค่าพนักงาน",Translated
4726,"Employee Skill","ทักษะพนักงาน",Translated
4731,"Employee Skill Map","แผนผังทักษะพนักงาน",Translated
4739,"Employee Skills","ทักษะพนักงาน",Translated
4744,"Employee Status","สถานะพนักงาน",Translated
4752,"Employee Tax Exemption Category","หมวดหมู่การยกเว้นภาษีของพนักงาน",Translated
4759,"Employee Tax Exemption Declaration","การแจ้งขอยกเว้นภาษีของพนักงาน",Translated
4766,"Employee Tax Exemption Declaration Category","หมวดหมู่การแจ้งขอยกเว้นภาษีของพนักงาน",Translated
4771,"Employee Tax Exemption Proof Submission","การยื่นหลักฐานการยกเว้นภาษีของพนักงาน",Translated
4778,"Employee Tax Exemption Proof Submission Detail","รายละเอียดการยื่นหลักฐานการยกเว้นภาษีของพนักงาน",Translated
4783,"Employee Tax Exemption Sub Category","หมวดหมู่ย่อยการยกเว้นภาษีของพนักงาน",Translated
4790,"Employee Training","การฝึกอบรมพนักงาน",Translated
4795,"Employee Transfer","การย้ายพนักงาน",Translated
4801,"Employee Transfer Detail","รายละเอียดการย้ายพนักงาน",Translated
4805,"Employee Transfer Details","รายละเอียดการย้ายพนักงาน",Translated
4809,"Employee Transfer cannot be submitted before Transfer Date","ไม่สามารถส่งการย้ายพนักงานก่อนวันที่ย้ายได้",Translated
4814,""Employee can be named by Employee ID if you assign one, or via Naming Series. Select your preference here."",""พนักงานสามารถตั้งชื่อตามรหัสพนักงานหากคุณกำหนดให้ หรือผ่านชุดการตั้งชื่อ เลือกการตั้งค่าของคุณที่นี่"",Translated
4820,"Employee name","ชื่อพนักงาน",Translated
4824,"Employee records are created using the selected option","บันทึกพนักงานถูกสร้างขึ้นโดยใช้ตัวเลือกที่เลือก",Translated
4828,"Employee was marked Absent due to missing Employee Checkins.","พนักงานถูกบันทึกว่าขาดงานเนื่องจากไม่มีการบันทึกเวลาเข้างาน",Translated
4832,"Employee was marked Absent for not meeting the working hours threshold.","พนักงานถูกบันทึกว่าขาดงานเนื่องจากไม่ถึงเกณฑ์ชั่วโมงทำงาน",Translated
4836,"Employee was marked Absent for other half due to missing Employee Checkins.","พนักงานถูกบันทึกว่าขาดงานอีกครึ่งวันเนื่องจากไม่มีการบันทึกเวลาเข้างาน",Translated
4840,"Employee {0} already has an Attendance Request {1} that overlaps with this period","พนักงาน {0} มีคำขอการเข้างาน {1} ที่ทับซ้อนกับช่วงเวลานี้อยู่แล้ว",Translated
4844,"Employee {0} already has an active Shift {1}: {2} that overlaps within this period.","พนักงาน {0} มีกะที่ใช้งานอยู่ {1}: {2} ซึ่งทับซ้อนภายในช่วงเวลานี้แล้ว",Translated
4848,"Employee {0} already submitted an application {1} for the payroll period {2}","พนักงาน {0} ได้ยื่นใบสมัคร {1} สำหรับรอบการจ่ายเงินเดือน {2} แล้ว",Translated
4852,"Employee {0} has already applied for Shift {1}: {2} that overlaps within this period","พนักงาน {0} ได้สมัครกะ {1}: {2} ที่ทับซ้อนภายในช่วงเวลานี้แล้ว",Translated
4856,"Employee {0} has already applied for {1} between {2} and {3} : {4}","พนักงาน {0} ได้สมัคร {1} ระหว่างวันที่ {2} และ {3} แล้ว : {4}",Translated
4860,"Employee {0} has no maximum benefit amount","พนักงาน {0} ไม่มีจำนวนเงินสวัสดิการสูงสุด",Translated
4864,"Employee {0} is not active or does not exist","พนักงาน {0} ไม่ได้ใช้งานหรือไม่มีอยู่",Translated
4868,"Employee {0} is on Leave on {1}","พนักงาน {0} ลาในวันที่ {1}",Translated
4872,"Employee {0} not found in Training Event Participants.","ไม่พบพนักงาน {0} ในผู้เข้าร่วมกิจกรรมการฝึกอบรม",Translated
4876,"Employee {0} on Half day on {1}","พนักงาน {0} ทำงานครึ่งวันในวันที่ {1}",Translated
4880,"Employee {0} relieved on {1} must be set as 'Left'","พนักงาน {0} ที่พ้นสภาพในวันที่ {1} ต้องตั้งค่าเป็น 'ลาออกแล้ว'",Translated
4893,"Employee: {0} have to complete minimum {1} years for gratuity","พนักงาน: {0} ต้องทำงานครบ {1} ปีเพื่อรับเงินบำเหน็จ",Translated
4903,"Employees","พนักงาน",Translated
4908,"Employees HTML","พนักงาน HTML",Translated
4912,"Employees Working on a Holiday","พนักงานที่ทำงานในวันหยุด",Translated
4918,"Employees cannot give feedback to themselves. Use {0} instead: {1}","พนักงานไม่สามารถให้ข้อเสนอแนะแก่ตนเองได้ ใช้ {0} แทน: {1}",Translated
4922,"Employees on Half Day HTML","พนักงานที่ทำงานครึ่งวัน HTML",Translated
4926,"Employees will miss holiday reminders from {} until {}. <br> Do you want to proceed with this change?","พนักงานจะไม่ได้รับการแจ้งเตือนวันหยุดจาก {} ถึง {} <br> คุณต้องการดำเนินการเปลี่ยนแปลงนี้หรือไม่?",Translated
4930,"Employees without Feedback: {0}","พนักงานที่ไม่มีข้อเสนอแนะ: {0}",Translated
4939,"Employees without Goals: {0}","พนักงานที่ไม่มีเป้าหมาย: {0}",Translated
4958,"Employees working on a holiday","พนักงานที่ทำงานในวันหยุด",Translated
4963,"Employment Type","ประเภทการจ้างงาน",Translated
4968,"Enable Auto Attendance","เปิดใช้งานการเข้างานอัตโนมัติ",Translated
4973,"Enable Early Exit Marking","เปิดใช้งานการบันทึกการออกงานก่อนเวลา",Translated
4977,"Enable Late Entry Marking","เปิดใช้งานการบันทึกการเข้างานสาย",Translated
4985,"Enable Push Notifications","เปิดใช้งานการแจ้งเตือนแบบพุช",Translated
4989,"Enabled","เปิดใช้งานแล้ว",Translated
4994,"Enabling Push Notifications...","กำลังเปิดใช้งานการแจ้งเตือนแบบพุช...",Translated
5000,"Encashment","การแลกเป็นเงินสด",Translated
5005,"Encashment Amount","จำนวนเงินที่แลก",Translated
5010,"Encashment Date","วันที่แลกเป็นเงินสด",Translated
5014,"Encashment Days","วันที่แลกเป็นเงินสด",Translated
5018,"Encashment Days cannot exceed {0} {1} as per Leave Type settings","จำนวนวันที่แลกเป็นเงินสดต้องไม่เกิน {0} {1} ตามการตั้งค่าประเภทการลา",Translated
5024,"Encashment Limit Applied","ใช้ขีดจำกัดการแลกเป็นเงินสดแล้ว",Translated
5028,"Encrypt Salary Slips in Emails","เข้ารหัสสลิปเงินเดือนในอีเมล",Translated
5053,"End","สิ้นสุด",Translated
5057,"End Date","วันที่สิ้นสุด",Translated
5066,"End Date cannot be before Start Date","วันที่สิ้นสุดต้องไม่ก่อนวันที่เริ่มต้น",Translated
5070,"End Time","เวลาสิ้นสุด",Translated
5074,"End date: {0}","วันที่สิ้นสุด: {0}",Translated
5079,"End time cannot be before start time","เวลาสิ้นสุดต้องไม่ก่อนเวลาเริ่มต้น",Translated
5084,"Energy Point Log","บันทึกคะแนนพลังงาน",Translated
5089,"Energy Point Rule","กฎคะแนนพลังงาน",Translated
5094,"Energy Point Settings","การตั้งค่าคะแนนพลังงาน",Translated
5098,"Energy Points","คะแนนพลังงาน",Translated
5102,"Enter the Standard Working Hours for a normal work day. These hours will be used in calculations of reports such as Employee Hours Utilization and Project Profitability analysis.","ป้อนชั่วโมงทำงานมาตรฐานสำหรับวันทำงานปกติ ชั่วโมงเหล่านี้จะใช้ในการคำนวณรายงานต่างๆ เช่น การใช้ชั่วโมงทำงานของพนักงาน และการวิเคราะห์ความสามารถในการทำกำไรของโครงการ",Translated
5106,"Enter the number of leaves you want to allocate for the period.","ป้อนจำนวนวันลาที่คุณต้องการจัดสรรสำหรับรอบนี้",Translated
5121,"Enter {0}","ป้อน {0}",Translated
5126,"Error","ข้อผิดพลาด",Translated
5131,"Error Log","บันทึกข้อผิดพลาด",Translated
5135,"Error Message","ข้อความข้อผิดพลาด",Translated
5139,"Error creating {0}","เกิดข้อผิดพลาดในการสร้าง {0}",Translated
5143,"Error deleting {0}","เกิดข้อผิดพลาดในการลบ {0}",Translated
5147,"Error in formula or condition","เกิดข้อผิดพลาดในสูตรหรือเงื่อนไข",Translated
5151,"Error in formula or condition: {0} in Income Tax Slab","เกิดข้อผิดพลาดในสูตรหรือเงื่อนไข: {0} ในขั้นภาษีเงินได้",Translated
5155,"Error in some rows","เกิดข้อผิดพลาดในบางแถว",Translated
5159,"Error updating {0}","เกิดข้อผิดพลาดในการอัปเดต {0}",Translated
5165,"Error while evaluating the {doctype} {doclink} at row {row_id}. <br><br> <b>Error:</b> {error} <br><br> <b>Hint:</b> {description}","เกิดข้อผิดพลาดขณะประมวลผล {doctype} {doclink} ที่แถว {row_id} <br><br> <b>ข้อผิดพลาด:</b> {error} <br><br> <b>คำแนะนำ:</b> {description}",Translated
5169,"Estimated Cost Per Position","ต้นทุนโดยประมาณต่อตำแหน่ง",Translated
5174,"Evaluation","การประเมิน",Translated
5178,"Evaluation Date","วันที่ประเมิน",Translated
5183,"Evaluation Method cannot be changed as there are existing appraisals created for this cycle","ไม่สามารถเปลี่ยนวิธีการประเมินได้เนื่องจากมีการสร้างการประเมินผลสำหรับรอบนี้อยู่แล้ว",Translated
5187,"Event Details","รายละเอียดกิจกรรม",Translated
5192,"Event Link","ลิงก์กิจกรรม",Translated
5200,"Event Location","สถานที่จัดกิจกรรม",Translated
5205,"Event Name","ชื่อกิจกรรม",Translated
5210,"Event Status","สถานะกิจกรรม",Translated
5215,"Every 2 Weeks","ทุก 2 สัปดาห์",Translated
5220,"Every 3 Weeks","ทุก 3 สัปดาห์",Translated
5226,"Every 4 Weeks","ทุก 4 สัปดาห์",Translated
5231,"Every Valid Check-in and Check-out","ทุกการบันทึกเวลาเข้าและออกที่ถูกต้อง",Translated
5235,"Every Week","ทุกสัปดาห์",Translated
5239,""Everyone, let’s congratulate them on their work anniversary!"",""ทุกคน มาร่วมแสดงความยินดีกับพวกเขาในวันครบรอบการทำงานกันเถอะ!"",Translated
5244,""Everyone, let’s congratulate {0} on their birthday."",""ทุกคน มาร่วมแสดงความยินดีกับ {0} ในวันเกิดกันเถอะ"",Translated
5253,"Exam","การสอบ",Translated
5257,"Exchange Rate","อัตราแลกเปลี่ยน",Translated
5261,"Exchange Rate cannot be zero.","อัตราแลกเปลี่ยนต้องไม่เป็นศูนย์",Translated
5265,"Exclude Holidays","ไม่รวมวันหยุด",Translated
5274,"Excluded {0} Non-Encashable Leaves for {1}","ไม่รวมวันลาที่ไม่สามารถแลกเป็นเงินสดได้ {0} วัน สำหรับ {1}",Translated
5279,"Exempted from Income Tax","ได้รับการยกเว้นภาษีเงินได้",Translated
5288,"Exemption","การยกเว้น",Translated
5294,"Exemption Category","หมวดหมู่การยกเว้น",Translated
5303,"Exemption Proofs","หลักฐานการยกเว้น",Translated
5307,"Exemption Sub Category","หมวดหมู่ย่อยการยกเว้น",Translated
5313,"Existing Record","บันทึกที่มีอยู่",Translated
5319,"Exit Confirmed","ยืนยันการพ้นสภาพแล้ว",Translated
5327,"Exit Details","รายละเอียดการพ้นสภาพ",Translated
5331,"Exit Interview","การสัมภาษณ์ก่อนลาออก",Translated
5337,"Exit Interview Pending","รอการสัมภาษณ์ก่อนลาออก",Translated
5341,"Exit Interview Summary","สรุปการสัมภาษณ์ก่อนลาออก",Translated
5348,"Exit Interview {0} already exists for Employee: {1}","การสัมภาษณ์ก่อนลาออก {0} มีอยู่แล้วสำหรับพนักงาน: {1}",Translated
5355,"Exit Questionnaire","แบบสอบถามก่อนลาออก",Translated
5361,"Exit Questionnaire Notification","การแจ้งเตือนแบบสอบถามก่อนลาออก",Translated
5365,"Exit Questionnaire Notification Template","แม่แบบการแจ้งเตือนแบบสอบถามก่อนลาออก",Translated
5372,"Exit Questionnaire Pending","รอแบบสอบถามก่อนลาออก",Translated
5377,"Exit Questionnaire Web Form","แบบฟอร์มเว็บสำหรับแบบสอบถามก่อนลาออก",Translated
5385,"Expand All","ขยายทั้งหมด",Translated
5390,"Expected Average Rating","คะแนนเฉลี่ยที่คาดหวัง",Translated
5396,"Expected By","คาดหวังโดย",Translated
5401,"Expected Compensation","ค่าตอบแทนที่คาดหวัง",Translated
5406,"Expected Skill Set","ชุดทักษะที่คาดหวัง",Translated
5412,"Expected Skillset","ชุดทักษะที่คาดหวัง",Translated
5419,"Expense","ค่าใช้จ่าย",Translated
5427,"Expense Account","บัญชีค่าใช้จ่าย",Translated
5433,"Expense Approver","ผู้อนุมัติค่าใช้จ่าย",Translated
5448,"Expense Approver Mandatory In Expense Claim","ต้องระบุผู้อนุมัติค่าใช้จ่ายในการเบิกค่าใช้จ่าย",Translated
5453,"Expense Claim","การเบิกค่าใช้จ่าย",Translated
5458,"Expense Claim Account","บัญชีเบิกค่าใช้จ่าย",Translated
5463,"Expense Claim Advance","เงินทดรองเบิกค่าใช้จ่าย",Translated
5467,"Expense Claim Detail","รายละเอียดการเบิกค่าใช้จ่าย",Translated
5478,"Expense Claim Summary","สรุปการเบิกค่าใช้จ่าย",Translated
5482,"Expense Claim Type","ประเภทการเบิกค่าใช้จ่าย",Translated
5486,"Expense Claim for Vehicle Log {0}","การเบิกค่าใช้จ่ายสำหรับบันทึกยานพาหนะ {0}",Translated
5493,"Expense Claim {0} already exists for the Vehicle Log","การเบิกค่าใช้จ่าย {0} มีอยู่แล้วสำหรับบันทึกยานพาหนะ",Translated
5498,"Expense Claims","การเบิกค่าใช้จ่าย",Translated
5502,"Expense Date","วันที่เกิดค่าใช้จ่าย",Translated
5508,"Expense Item","รายการค่าใช้จ่าย",Translated
5512,"Expense Proof","หลักฐานค่าใช้จ่าย",Translated
5519,"Expense Tax","ภาษีค่าใช้จ่าย",Translated
5524,"Expense Taxes and Charges","ภาษีและค่าธรรมเนียมค่าใช้จ่าย",Translated
5531,"Expense Type","ประเภทค่าใช้จ่าย",Translated
5537,"Expenses","ค่าใช้จ่าย",Translated
5541,"Expenses & Advances","ค่าใช้จ่ายและเงินทดรอง",Translated
5547,"Expire Allocation","การจัดสรรหมดอายุ",Translated
5551,"Expire Carry Forwarded Leaves (Days)","วันลายกไปหมดอายุ (วัน)",Translated
5557,"Expire Leaves","วันลาหมดอายุ",Translated
5562,"Expired","หมดอายุ",Translated
5566,"Expired Leave(s)","วันลาที่หมดอายุ",Translated
5571,"Expired Leaves","วันลาที่หมดอายุ",Translated
5575,"Explanation","คำอธิบาย",Translated
5579,"Export","ส่งออก",Translated
5584,"Exporting...","กำลังส่งออก...",Translated
5588,"Failed","ล้มเหลว",Translated
