
11109,"Return amount cannot be greater than unclaimed amount","",Untranslated
11117,"Returned","คืนแล้ว",Translated
11121,"Returned Amount","จำนวนเงินที่คืน",Translated
11127,"Review various other settings related to Employee Leaves and Expense Claim","",Untranslated
11133,"Reviewer","",Untranslated
11138,"Reviewer Name","",Untranslated
11143,"Revised CTC","",Untranslated
11148,"Right","ขวา",Translated
11155,"Role","บทบาท",Translated
11161,"Role Allowed to Create Backdated Leave Application","",Untranslated
11166,"Roster","",Untranslated
11171,"Roster Color","",Untranslated
11177,"Round Name","",Untranslated
11183,"Round off Work Experience","",Untranslated
11188,"Round to the Nearest Integer","",Untranslated
11193,"Rounded Total","ยอดรวมปัดเศษ",Translated
11198,"Rounded Total (Company Currency)","ยอดรวมปัดเศษ (สกุลเงินบริษัท)",Translated
11203,"Rounding","",Untranslated
11209,"Route","เส้นทาง",Translated
11213,"Route to the custom Job Application Webform","",Untranslated
11217,"Row #{0}: Cannot set amount or formula for Salary Component {1} with Variable Based On Taxable Salary","",Untranslated
11221,"Row #{0}: The {1} Component has the options {2} and {3} enabled.","",Untranslated
11225,"Row #{0}: Timesheet amount will overwrite the Earning component amount for the Salary Component {1}","",Untranslated
11229,"Row No {0}: Amount cannot be greater than the Outstanding Amount against Expense Claim {1}. Outstanding Amount is {2}","",Untranslated
11233,"Row {0}# Allocated amount {1} cannot be greater than unclaimed amount {2}","",Untranslated
11237,"Row {0}# Paid Amount cannot be greater than Encashment amount","",Untranslated
11241,"Row {0}# Paid Amount cannot be greater than Total amount","",Untranslated
11245,"Row {0}# Paid Amount cannot be greater than requested advance amount","แถว {0}# จำนวนเงินที่จ่ายไม่สามารถมากกว่าจำนวนเงินล่วงหน้าที่ร้องขอได้",Translated
11249,"Row {0}: Cost Center {1} does not belong to Company {2}","แถว {0}: ศูนย์ต้นทุน {1} ไม่ได้เป็นของบริษัท {2}",Translated
11253,"Row {0}: From (Year) can not be greater than To (Year)","",Untranslated
11257,"Row {0}: Goal Score cannot be greater than 5","",Untranslated
11261,"Row {0}: Paid amount {1} is greater than pending accrued amount {2} against loan {3}","",Untranslated
11265,"Row {0}: {1}","",Untranslated
11271,"Row {0}: {1} is required in the expenses table to book an expense claim.","",Untranslated
11278,"Rules","",Untranslated
11296,"Salary","เงินเดือน",Translated
11302,"Salary Component","",Untranslated
11307,"Salary Component ","",Untranslated
11312,"Salary Component Account","",Untranslated
11318,"Salary Component Type","",Untranslated
11322,"Salary Component for timesheet based payroll.","",Untranslated
11327,"Salary Component {0} is currently not used in any Salary Structure.","",Untranslated
11332,"Salary Currency","สกุลเงินเงินเดือน",Translated
11338,"Salary Detail","",Untranslated
11344,"Salary Details","",Untranslated
11348,"Salary Expectation","",Untranslated
11353,"Salary Information","",Untranslated
11360,"Salary Paid Per","",Untranslated
11367,"Salary Payments Based On Payment Mode","",Untranslated
11372,"Salary Payments via ECS","",Untranslated
11376,"Salary Payout","",Untranslated
11384,"Salary Range","",Untranslated
11399,"Salary Register","",Untranslated
11411,"Salary Slip","",Untranslated
11415,"Salary Slip Based on Timesheet","",Untranslated
11420,"Salary Slip ID","",Untranslated
11425,"Salary Slip Leave","",Untranslated
11432,"Salary Slip Loan","",Untranslated
11436,"Salary Slip Timesheet","",Untranslated
11440,"Salary Slip already exists for {0} for the given dates","",Untranslated
11444,"Salary Slip creation is queued. It may take a few minutes","",Untranslated
11448,"Salary Slip of employee {0} already created for this period","",Untranslated
11452,"Salary Slip of employee {0} already created for time sheet {1}","",Untranslated
11456,"Salary Slip submission is queued. It may take a few minutes","",Untranslated
11460,"Salary Slip {0} failed for Payroll Entry {1}","",Untranslated
11464,"Salary Slip {0} failed. You can resolve the {1} and retry {0}.","",Untranslated
11469,"Salary Slips","",Untranslated
11474,"Salary Slips Created","",Untranslated
11478,"Salary Slips Submitted","",Untranslated
11482,""Salary Slips already exist for employees {}, and will not be processed by this payroll."","",Untranslated
11498,"Salary Slips submitted for period from {0} to {1}","",Untranslated
11506,"Salary Structure","",Untranslated
11510,"Salary Structure Assignment","",Untranslated
11514,"Salary Structure Assignment field","",Untranslated
11518,"Salary Structure Assignment for Employee already exists","",Untranslated
11522,"Salary Structure Missing","",Untranslated
11526,"Salary Structure must be submitted before submission of {0}","",Untranslated
11530,"Salary Structure not found for employee {0} and date {1}","",Untranslated
11534,"Salary Structure should have flexible benefit component(s) to dispense benefit amount","",Untranslated
11538,"Salary Structure {0} does not belong to company {1}","",Untranslated
11547,"Salary Structures updated successfully","",Untranslated
11554,"Salary Withholding","",Untranslated
11558,"Salary Withholding Cycle","",Untranslated
11562,"Salary Withholding {0} already exists for employee {1} for the selected period","",Untranslated
11568,""Salary already processed for period between {0} and {1}, Leave application period cannot be between this date range."","",Untranslated
11574,"Salary breakup based on Earning and Deduction.","",Untranslated
11578,"Salary components should be part of the Salary Structure.","",Untranslated
11582,"Salary slip emails have been enqueued for sending. Check {0} for status.","",Untranslated
11586,"Sales Invoice","ใบแจ้งหนี้ขาย",Translated
11591,"Same Company is entered more than once","บริษัทเดียวกันถูกป้อนมากกว่าหนึ่งครั้ง",Translated
11598,"Sanctioned","ได้รับอนุมัติ",Translated
11602,"Sanctioned Amount","",Untranslated
11607,"Sanctioned Amount cannot be greater than Claim Amount in Row {0}.","",Untranslated
11616,"Saturday","วันเสาร์",Translated
11621,"Scheduled","",Untranslated
11626,"Scheduled On","",Untranslated
11631,"Score (0-5)","",Untranslated
11635,"Score Earned","",Untranslated
11639,"Score must be less than or equal to 5","",Untranslated
11643,"Scores","",Untranslated
11648,"Search for Jobs","",Untranslated
11664,"Select Company","",Untranslated
11668,"Select Employees","",Untranslated
11672,"Select Interview Round First","",Untranslated
11677,"Select Interview first","",Untranslated
11681,"Select Payment Account to make Bank Entry","",Untranslated
11685,"Select Payroll Frequency.","",Untranslated
11689,"Select Payroll Period","",Untranslated
11693,"Select Property","",Untranslated
11698,"Select Shift Requests","",Untranslated
11704,"Select Terms and Conditions","",Untranslated
11708,"Select Users","",Untranslated
11712,"Select an employee to get the employee advance.","",Untranslated
11716,"Select the Employee for which you want to allocate leaves.","",Untranslated
11720,"Select the Employee.","",Untranslated
11724,""Select the Leave Type like Sick leave, Privilege Leave, Casual Leave, etc."","",Untranslated
11728,"Select the date after which this Leave Allocation will expire.","",Untranslated
11732,"Select the date from which this Leave Allocation will be valid.","",Untranslated
11736,"Select the end date for your Leave Application.","",Untranslated
11742,"Select the start date for your Leave Application.","",Untranslated
11746,"Select this if you want shift assignments to be automatically created indefinitely.","",Untranslated
11750,""Select type of leave the employee wants to apply for, like Sick Leave, Privilege Leave, Casual Leave, etc."","",Untranslated
11755,"Select your Leave Approver i.e. the person who approves or rejects your leaves.","",Untranslated
11761,"Select {0}","เลือก {0}",Translated
11765,"Self Appraisal","",Untranslated
11769,"Self Appraisal Pending: {0}","",Untranslated
11774,"Self Appraisal Score","",Untranslated
11779,"Self Score","",Untranslated
11783,"Self-Study","",Untranslated
11788,"Self-approval for leaves is not allowed","",Untranslated
11794,"Seminar","",Untranslated
11798,"Send Emails At","",Untranslated
11802,"Send Exit Questionnaire","",Untranslated
11808,"Send Exit Questionnaires","",Untranslated
11813,"Send Interview Feedback Reminder","",Untranslated
11818,"Send Interview Reminder","",Untranslated
11826,"Send Leave Notification","",Untranslated
11834,"Sender","ผู้ส่ง",Translated
11838,"Sender Email","อีเมลผู้ส่ง",Translated
11843,"Sending Failed due to missing email information for employee(s): {1}","",Untranslated
11847,"Sent","ส่งแล้ว",Translated
11852,"Sent Successfully: {0}","",Untranslated
11858,"Sep","",Untranslated
11864,"Separation Activities","",Untranslated
11883,"Separation Begins On","",Untranslated
11888,"Series","",Untranslated
11893,"Service","บริการ",Translated
11897,"Service Details","",Untranslated
11901,"Service Expense","",Untranslated
11908,"Service Expenses","",Untranslated
11914,"Service Item","",Untranslated
11920,""Set \""From(Year)\"" and \""To(Year)\"" to 0 for no upper and lower limit."","",Untranslated
11926,"Set Assignment Details","",Untranslated
11930,"Set Leave Details","",Untranslated
11936,"Set Relieving Date for Employee: {0}","",Untranslated
11942,"Set filters to fetch employees","",Untranslated
11948,"Set opening balances for earnings and taxes from the previous employer","",Untranslated
11952,"Set optional filters to fetch employees in the appraisee list","",Untranslated
11957,"Set the default account for the {0} {1}","",Untranslated
11963,"Set the frequency for holiday reminders","",Untranslated
11967,"Set the properties that should be updated in the Employee master on promotion submission","",Untranslated
11971,"Set the status to {0} if required.","",Untranslated
11981,"Set {0} for selected employees","",Untranslated
11985,"Settings","การตั้งค่า",Translated
11989,"Settings Missing","",Untranslated
11993,"Settle against Advances","",Untranslated
11999,"Settle all Payables and Receivables before submission","",Untranslated
12006,"Settled","ตกลงแล้ว",Translated
12010,"Setup","การตั้งค่า",Translated
12028,"Shared document with the user {0} with 'Submit' permission","",Untranslated
12033,"Shift","กะ",Translated
12038,"Shift & Attendance","",Untranslated
12042,"Shift Actual End","",Untranslated
12048,"Shift Actual End Time","",Untranslated
12052,"Shift Actual Start","",Untranslated
12059,"Shift Actual Start Time","",Untranslated
12065,"Shift Assignment","",Untranslated
12069,"Shift Assignment Details","",Untranslated
12077,"Shift Assignment History","",Untranslated
12081,"Shift Assignment Tool","",Untranslated
12088,"Shift Assignment: {0} created for Employee: {1}","",Untranslated
12097,"Shift Attendance","",Untranslated
12102,"Shift Details","",Untranslated
12106,"Shift End","",Untranslated
12120,"Shift End Time","",Untranslated
12131,"Shift Location","",Untranslated
12135,"Shift Request","",Untranslated
12141,"Shift Request Approver","",Untranslated
12147,"Shift Request Filters","",Untranslated
12152,"Shift Requests ending before this date will be excluded.","",Untranslated
12164,"Shift Requests starting after this date will be excluded.","",Untranslated
12174,"Shift Schedule","",Untranslated
12180,"Shift Schedule Assignment","",Untranslated
12185,"Shift Settings","",Untranslated
12189,"Shift Start","",Untranslated
12195,"Shift Start Time","",Untranslated
12201,"Shift Status","",Untranslated
12206,"Shift Timings","",Untranslated
12227,"Shift Tools","",Untranslated
12231,"Shift Type","",Untranslated
12236,"Shift has been successfully updated to {0}.","",Untranslated
12240,"Shifts","",Untranslated
12246,"Show Employee","",Untranslated
12252,"Show Leave Balances in Salary Slip","",Untranslated
12256,"Show Leaves Of All Department Members In Calendar","",Untranslated
12260,"Show Salary Slip","",Untranslated
12264,"Showing","",Untranslated
12268,"Sick Leave","",Untranslated
12281,"Single Assignment","",Untranslated
12290,"Skill","",Untranslated
12295,"Skill Assessment","",Untranslated
12301,"Skill Name","",Untranslated
12307,"Skills","",Untranslated
12311,"Skip Auto Attendance","",Untranslated
12318,""Skipping Salary Structure Assignment for the following employees, as Salary Structure Assignment records already exists against them. {0}"","",Untranslated
12325,"Source","",Untranslated
12331,"Source Name","ชื่อต้นทาง",Translated
12335,"Source and Rating","",Untranslated
12341,"Source and target shifts cannot be the same","",Untranslated
12346,"Sponsored Amount","",Untranslated
12356,"Staffing Details","",Untranslated
12361,"Staffing Plan","",Untranslated
12365,"Staffing Plan Detail","",Untranslated
12374,"Staffing Plan {0} already exist for designation {1}","",Untranslated
12381,"Standard Tax Exemption Amount","",Untranslated
12387,"Standard Working Hours","",Untranslated
12412,"Start","",Untranslated
12421,"Start Date","",Untranslated
12425,"Start Time","",Untranslated
12429,""Start and end dates not in a valid Payroll Period, cannot calculate {0}"","",Untranslated
12433,""Start and end dates not in a valid Payroll Period, cannot calculate {0}."","",Untranslated
12437,"Start date: {0}","",Untranslated
12445,"Start time and end time cannot be same.","",Untranslated
12522,"Statistical Component","",Untranslated
12530,"Status","สถานะ",Translated
12534,"Status for Other Half","",Untranslated
12540,"Stock Options","",Untranslated
12546,"Stop users from making Leave Applications on following days.","",Untranslated
12550,"Strictly based on Log Type in Employee Checkin","",Untranslated
12557,"Structures have been assigned successfully","",Untranslated
12563,"Subject","หัวข้อ",Translated
12567,"Submission Date","",Untranslated
12571,"Submission Failed","",Untranslated
12577,"Submission of {0} before {1} is not allowed","",Untranslated
12583,"Submit","ส่ง",Translated
12587,"Submit Feedback","",Untranslated
12591,"Submit Now","",Untranslated
12595,"Submit Proof","",Untranslated
12599,"Submit Salary Slip","",Untranslated
12603,"Submit this Leave Application to confirm.","",Untranslated
12616,"Submit this to create the Employee record","",Untranslated
12620,"Submitted","ส่งแล้ว",Translated
12624,"Submitting Salary Slips and creating Journal Entry...","",Untranslated
12628,"Submitting Salary Slips...","",Untranslated
12641,"Subsidiary companies have already planned for {1} vacancies at a budget of {2}. Staffing Plan for {0} should allocate more vacancies and budget for {3} than planned for its subsidiary companies","",Untranslated
12645,"Success","สำเร็จ",Translated
12649,"Successfully created {0} for employees:","",Untranslated
12655,"Successfully {0} {1} for the following employees:","",Untranslated
12659,"Sum of all previous slabs","",Untranslated
12664,"Summarized View","",Untranslated
12673,"Sunday","",Untranslated
12679,"Supplier","",Untranslated
12683,"Suspended","ถูกระงับ",Translated
12687,"Sync {0}","",Untranslated
12691,"Syntax error","",Untranslated
12748,"Syntax error in condition: {0} in Income Tax Slab","",Untranslated
12754,"System Manager","ผู้จัดการระบบ",Translated
12763,"Take Exact Completed Years","",Untranslated
12769,"Task","",Untranslated
12774,"Task Weight","",Untranslated
12781,"Tax & Benefits","",Untranslated
12787,"Tax Deducted Till Date","",Untranslated
12796,"Tax Exemption Category","",Untranslated
12802,"Tax Exemption Declaration","",Untranslated
12807,"Tax Exemption Proofs","",Untranslated
12813,"Tax Setup","",Untranslated
12819,"Tax on additional salary","",Untranslated
12826,"Tax on flexible benefit","",Untranslated
12831,"Taxable Earnings Till Date","",Untranslated
12836,"Taxable Income Relief Threshold Limit","",Untranslated
12843,"Taxable Salary Slab","",Untranslated
12850,"Taxable Salary Slabs","",Untranslated
12856,"Taxes & Charges","",Untranslated
12861,"Taxes and Charges on Income Tax","",Untranslated
12865,"Taxi","",Untranslated
12869,"Team Advances","",Untranslated
12873,"Team Claims","",Untranslated
12877,"Team Leaves","",Untranslated
12881,"Team Requests","",Untranslated
12887,"Team Updates","",Untranslated
12894,"Template Name","",Untranslated
12899,"Terms","เงื่อนไข",Translated
12903,"Terms and Conditions","ข้อกำหนดและเงื่อนไข",Translated
12907,"Thank you","ขอบคุณ",Translated
12913,"The currency of {0} should be same as the company's default currency. Please select another account.","",Untranslated
12918,"The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip. ","",Untranslated
12922,"The day of the month when leaves should be allocated","",Untranslated
12926,"The day(s) on which you are applying for leave are holidays. You need not apply for leave.","",Untranslated
12930,"The days between {0} to {1} are not valid holidays.","",Untranslated
12934,"The first Approver in the list will be set as the default Approver.","",Untranslated
12940,"The fraction of Daily Salary per Leave should be between 0 and 1","",Untranslated
12944,"The fraction of daily wages to be paid for half-day attendance","",Untranslated
12948,"The metrics for this report are calculated based on the {0}. Please set {0} in {1}.","",Untranslated
12954,"The metrics for this report are calculated based on {0}. Please set {0} in {1}.","",Untranslated
12960,""The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy."","",Untranslated
12966,"The time after the shift start time when check-in is considered as late (in minutes).","",Untranslated
12972,"The time before the shift end time when check-out is considered as early (in minutes).","",Untranslated
12977,"The time before the shift start time during which Employee Check-in is considered for attendance.","",Untranslated
12981,"Theory","",Untranslated
12985,"There are more holidays than working days this month.","",Untranslated
12991,"There are no vacancies under staffing plan {0}","",Untranslated
12995,"There is no Salary Structure assigned to {0}. First assign a Salary Stucture.","",Untranslated
13000,"There's no Employee with Salary Structure: {0}. Assign {1} to an Employee to preview Salary Slip","",Untranslated
13004,""These leaves are holidays permitted by the company however, availing it is optional for an Employee."","",Untranslated
13008,"This action will prevent making changes to the linked appraisal feedback/goals.","",Untranslated
13012,""This check-in is outside assigned shift hours and will not be considered for attendance. If a shift is assigned, adjust its time window and Fetch Shift again."","",Untranslated
13016,"This compensatory leave will be applicable from {0}.","",Untranslated
13020,"This employee already has a log with the same timestamp.{0}","",Untranslated
13024,"This error can be due to invalid formula or condition.","",Untranslated
13028,"This error can be due to invalid syntax.","",Untranslated
13032,"This error can be due to missing or deleted field.","",Untranslated
13036,"This field allows you to set the maximum number of consecutive leaves an Employee can apply for.","",Untranslated
13040,"This field allows you to set the maximum number of leaves that can be allocated annually for this Leave Type while creating the Leave Policy","",Untranslated
13044,"This is based on the attendance of this Employee","",Untranslated
13048,"This method is only meant for developer mode","",Untranslated
13052,"This will overwrite the tax component {0} in the salary slip and tax won't be calculated based on the Income Tax Slabs","",Untranslated
13057,"This will submit Salary Slips and create accrual Journal Entry. Do you want to proceed?","",Untranslated
13064,"Thursday","",Untranslated
13068,"Time","",Untranslated
13073,"Time Interval","",Untranslated
13079,"Time Sheet","",Untranslated
13085,"Time after the end of shift during which check-out is considered for attendance.","",Untranslated
13090,"Time taken to fill the open positions","",Untranslated
13096,"Time to Fill","",Untranslated
13102,"Timelines","",Untranslated
13108,"Timesheet","",Untranslated
13112,"Timesheet Details","",Untranslated
13127,"Timing","",Untranslated
13131,"Title","",Untranslated
13136,"To","",Untranslated
13178,"To Amount","",Untranslated
13184,"To Date","",Untranslated
13188,"To Date cannot be before From Date","",Untranslated
13193,"To Date should be greater than From Date","",Untranslated
13198,"To Time","ถึงเวลา",Translated
13202,"To User","",Untranslated
13206,""To allow this, enable {0} under {1}."","",Untranslated
13210,"To apply for a Half Day check 'Half Day' and select the Half Day Date","",Untranslated
13214,"To date can not be equal or less than from date","",Untranslated
13218,"To date can not be greater than employee's relieving date.","",Untranslated
13222,"To date can not be less than from date","",Untranslated
13227,"To date can not greater than employee's relieving date","",Untranslated
13231,"To date cannot be before from date","",Untranslated
13236,""To overwrite the salary component amount for a tax component, please enable {0}"","",Untranslated
13240,"To(Year)","",Untranslated
13244,"To(Year) year can not be less than From(year)","",Untranslated
13248,"Today is {0}'s birthday 🎉","",Untranslated
13252,"Today {0} at our Company! 🎉","",Untranslated
13260,"Today {0} completed {1} year(s) at our Company! 🎉","",Untranslated
13264,"Total","รวม",Translated
13270,"Total Absent","",Untranslated
13276,"Total Actual Amount","",Untranslated
13282,"Total Advance Amount","",Untranslated
13286,"Total Allocated Leave(s)","",Untranslated
13297,"Total Allocated Leaves","",Untranslated
13303,"Total Amount","จำนวนเงินรวม",Translated
13307,"Total Amount Reimbursed","",Untranslated
13313,"Total Amount cannot be zero","",Untranslated
13318,"Total Asset Recovery Cost","",Untranslated
13324,"Total Billed Hours","รวมชั่วโมงที่เรียกเก็บ",Translated
13330,"Total Claimed Amount","",Untranslated
13339,"Total Declared Amount","",Untranslated
13344,"Total Deduction","",Untranslated
13348,"Total Deduction (Company Currency)","",Untranslated
13353,"Total Early Exits","",Untranslated
13358,"Total Earning","",Untranslated
13364,"Total Earnings","",Untranslated
13370,"Total Estimated Budget","",Untranslated
13379,"Total Estimated Cost","",Untranslated
13383,"Total Exemption Amount","",Untranslated
13387,"Total Expense Amount","",Untranslated
13391,"Total Expense Claim (via Expense Claim)","",Untranslated
13397,"Total Expense Claim (via Expense Claims)","",Untranslated
13401,"Total Goal Score","",Untranslated
13405,"Total Gross Pay","",Untranslated
13409,"Total Holidays","รวมวันหยุด",Translated
13414,"Total Hours (T)","",Untranslated
13418,"Total Income Tax","",Untranslated
13422,"Total Interest Amount","",Untranslated
13427,"Total Late Entries","",Untranslated
13431,"Total Leave Days","",Untranslated
13435,"Total Leaves","",Untranslated
13441,"Total Leaves ({0})","",Untranslated
13447,"Total Leaves Allocated","",Untranslated
13451,"Total Leaves Encashed","",Untranslated
13455,"Total Loan Repayment","",Untranslated
13459,"Total Net Pay","",Untranslated
13465,"Total Non-Billed Hours","",Untranslated
13470,"Total Payable Amount","",Untranslated
13474,"Total Payment","",Untranslated
13478,"Total Present","",Untranslated
13484,"Total Principal Amount","",Untranslated
13488,"Total Receivable Amount","",Untranslated
13494,"Total Resignations","",Untranslated
13500,"Total Sanctioned Amount","",Untranslated
13505,"Total Score","",Untranslated
13511,"Total Self Score","",Untranslated
13517,"Total Taxes and Charges","รวมภาษีและค่าธรรมเนียม",Translated
13521,"Total Working Hours","รวมชั่วโมงทำงาน",Translated
13525,"Total advance amount cannot be greater than total sanctioned amount","",Untranslated
13529,"Total allocated leaves are more than maximum allocation allowed for {0} leave type for employee {1} in the period","",Untranslated
13533,"Total allocated leaves {0} cannot be less than already approved leaves {1} for the period","",Untranslated
13538,"Total flexible benefit component amount {0} should not be less than max benefits {1}","",Untranslated
13543,"Total in words","",Untranslated
13547,"Total in words (Company Currency)","",Untranslated
13551,"Total leaves allocated cannot exceed annual allocation of {0}.","",Untranslated
13555,"Total leaves allocated is mandatory for Leave Type {0}","",Untranslated
13561,"Total percentage against cost centers should be 100","เปอร์เซ็นต์รวมต่อศูนย์ต้นทุนควรเป็น 100",Translated
13566,"Total salary booked against this component for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.","",Untranslated
13571,"Total salary booked for this employee from the beginning of the month up to the current salary slip's end date.","",Untranslated
13575,"Total salary booked for this employee from the beginning of the year (payroll period or fiscal year) up to the current salary slip's end date.","",Untranslated
13581,""Total weightage for all {0} must add up to 100. Currently, it is {1}%"","",Untranslated
13585,"Total working Days Per Year","",Untranslated
13599,"Total working hours should not be greater than max working hours {0}","",Untranslated
13604,"Totals","รวมทั้งหมด",Translated
13611,"Train","",Untranslated
13620,"Trainer Email","",Untranslated
13628,"Trainer Name","",Untranslated
13633,"Training","",Untranslated
13647,"Training Date","",Untranslated
13652,"Training Event","",Untranslated
13656,"Training Event Employee","",Untranslated
13660,"Training Event:","",Untranslated
13668,"Training Events","",Untranslated
13678,"Training Feedback","",Untranslated
13686,"Training Program","",Untranslated
13691,"Training Result","",Untranslated
13698,"Training Result Employee","",Untranslated
13704,"Trainings","",Untranslated
13712,"Transaction Date","วันที่ธุรกรรม",Translated
13719,"Transaction Name","",Untranslated
13723,"Transaction Type","ประเภทธุรกรรม",Translated
13727,"Transactions","ธุรกรรม",Translated
13732,"Transactions cannot be created for an Inactive Employee {0}.","",Untranslated
13737,"Transfer Date","",Untranslated
13743,"Travel","",Untranslated
13748,"Travel Advance Required","",Untranslated
13753,"Travel From","",Untranslated
13761,"Travel Funding","",Untranslated
13770,"Travel Itinerary","",Untranslated
13775,"Travel Request","",Untranslated
13780,"Travel Request Costing","",Untranslated
13785,"Travel To","",Untranslated
13790,"Travel Type","",Untranslated
13800,"Tuesday","",Untranslated
13806,"Type","",Untranslated
13810,"Type of Proof","",Untranslated
13814,"Unable to find Salary Component {0}","",Untranslated
13818,"Unable to retrieve your location","",Untranslated
13825,"Unarchive","",Untranslated
13830,"Unclaimed Amount","",Untranslated
13836,"Under Review","",Untranslated
13840,"Unlink Payment","",Untranslated
13844,"Unlinked Attendance record from Employee Checkins: {}","",Untranslated
13848,"Unlinked logs","",Untranslated
13852,"Unmarked Attendance for days","",Untranslated
13857,"Unmarked Check-in Logs Found","",Untranslated
13863,"Unmarked Days","",Untranslated
13869,"Unmarked Employee Header","",Untranslated
13874,"Unmarked Employees HTML","",Untranslated
13891,"Unmarked days","",Untranslated
13898,"Unpaid","ยังไม่ได้ชำระ",Translated
13904,"Unpaid Expense Claim","",Untranslated
13908,"Unsettled","",Untranslated
13912,"Unsettled Transactions","",Untranslated
13916,"Unsubmitted Appraisals","",Untranslated
13920,"Untracked Hours","",Untranslated
13925,"Untracked Hours (U)","",Untranslated
13929,"Unused leaves","",Untranslated
13933,"Upcoming Holidays","",Untranslated
13937,"Upcoming Holidays Reminder","",Untranslated
13944,"Upcoming Shifts","",Untranslated
13948,"Update","อัปเดต",Translated
13952,"Update Expense","",Untranslated
13956,"Update Job Applicant","",Untranslated
13960,"Update Progress","",Untranslated
13964,"Update Response","",Untranslated
13968,"Update Salary Structures","",Untranslated
13972,"Update Status","",Untranslated
13976,"Update Tax","",Untranslated
13980,"Updated status from {0} to {1} for date {2} in the attendance record {3}","",Untranslated
13984,"Updated the Job Applicant status to {0}","",Untranslated
13988,"Updated the status of Job Offer {0} for the linked Job Applicant {1} to {2}","",Untranslated
13995,"Updated the status of linked Job Applicant {0} to {1}","",Untranslated
14000,"Upload Attendance","",Untranslated
14004,"Upload HTML","",Untranslated
14009,"Upload images or documents","",Untranslated
14016,"Uploading...","",Untranslated
14021,"Upper Range","",Untranslated
14025,"Used Leave(s)","",Untranslated
14038,"Used Leaves","",Untranslated
14043,"User","ผู้ใช้",Translated
14047,"Users","ผู้ใช้",Translated
14054,"Utilization","การใช้งาน",Translated
14058,"Vacancies","",Untranslated
14062,"Vacancies cannot be lower than the current openings","",Untranslated
14067,"Vacancies fulfilled","",Untranslated
14071,"Validate Attendance","",Untranslated
14076,"Validating Employee Attendance...","",Untranslated
14080,"Value / Description","",Untranslated
14087,"Value missing","",Untranslated
14097,"Variable","",Untranslated
14103,"Variable Based On Taxable Salary","",Untranslated
14110,"Vegetarian","",Untranslated
14118,"Vehicle","ยานพาหนะ",Translated
14128,"Vehicle Expenses","",Untranslated
14133,"Vehicle Log","",Untranslated
14140,"Vehicle Service","",Untranslated
14144,"Vehicle Service Item","",Untranslated
14156,"Verify","ตรวจสอบ",Translated
14160,"View","ดู",Translated
14165,"View All","ดูทั้งหมด",Translated
14169,"View Goals","",Untranslated
14173,"View Leave History","",Untranslated
14178,"View Ledger","ดูบัญชีแยกประเภท",Translated
14182,"View List","ดูรายการ",Translated
14187,"View Salary Slips","",Untranslated
14191,"Violet","",Untranslated
14195,"WARNING: Loan Management module has been separated from ERPNext.","",Untranslated
14204,"Walk In","",Untranslated
14208,"Warning","คำเตือน",Translated
14212,"Warning: Insufficient leave balance for Leave Type {0} in this allocation.","",Untranslated
14216,"Warning: Insufficient leave balance for Leave Type {0}.","",Untranslated
14220,"Warning: Leave application contains following block dates","",Untranslated
14224,"Warning: {0} already has an active Shift Assignment {1} for some/all of these dates.","",Untranslated
14229,"Website Listing","",Untranslated
14245,"Wednesday","วันพุธ",Translated
14258,"Weekly","รายสัปดาห์",Translated
14264,"Weightage (%)","",Untranslated
14268,""When set to 'Inactive', employees with conflicting active shifts will not be excluded."","",Untranslated
14274,"Whereas allocation for Compensatory Leaves is automatically created or updated on submission of Compensatory Leave Request.","",Untranslated
14281,"Why is this Candidate Qualified for this Position?","",Untranslated
14287,"Withheld","",Untranslated
14292,"Work Anniversaries ","",Untranslated
14298,"Work Anniversary Reminder","",Untranslated
14304,"Work End Date","",Untranslated
14310,"Work Experience Calculation Method","",Untranslated
14320,"Work From Date","",Untranslated
14326,"Work From Home","",Untranslated
14330,"Work References","",Untranslated
14336,"Work Summary for {0}","",Untranslated
14341,"Worked On Holiday","",Untranslated
14347,"Working Days","",Untranslated
14355,"Working Days and Hours","",Untranslated
14361,"Working Hours","ชั่วโมงทำงาน",Translated
14367,"Working Hours Calculation Based On","",Untranslated
14373,"Working Hours Threshold for Absent","",Untranslated
14379,"Working Hours Threshold for Half Day","",Untranslated
14385,"Working hours below which Absent is marked. (Zero to disable)","",Untranslated
14390,"Working hours below which Half Day is marked. (Zero to disable)","",Untranslated
14397,"Workshop","",Untranslated
14405,"Year","ปี",Translated
14410,"Year To Date","",Untranslated
14418,"Year To Date(Company Currency)","",Untranslated
14423,"Yearly","รายปี",Translated
14431,"Yellow","สีเหลือง",Translated
14435,"Yes","ใช่",Translated
14439,""Yes, Proceed"","",Untranslated
14443,"You are not authorized to approve leaves on Block Dates","",Untranslated
14447,"You are not present all day(s) between compensatory leave request days","",Untranslated
14451,""You can claim only an amount of {0}, the rest amount {1} should be in the application as pro-rata component"","",Untranslated
14455,"You can not define multiple slabs if you have a slab with no lower and upper limits.","",Untranslated
14459,"You can not request for your Default Shift: {0}","",Untranslated
14463,"You can only plan for upto {0} vacancies and budget {1} for {2} as per staffing plan {3} for parent company {4}.","",Untranslated
14467,"You can only submit Leave Encashment for a valid encashment amount","",Untranslated
